Date,Week day,Close,1W,1M,2M,3M,6M,12M
2017-06-23,Fri,-0.43043,-0.40929,-0.40357,-0.38857,-0.37286,-0.29743,-0.18543
2017-06-22,Thu,-0.42757,-0.40929,-0.405,-0.38857,-0.37286,-0.29729,-0.18543
2017-06-21,Wed,-0.43043,-0.41214,-0.405,-0.38857,-0.37286,-0.29729,-0.18686
2017-06-20,Tue,-0.42471,-0.40786,-0.40429,-0.38857,-0.37286,-0.29571,-0.18043
2017-06-19,Mon,-0.42971,-0.41643,-0.405,-0.38857,-0.37286,-0.295,-0.17971
2017-06-16,Fri,-0.42471,-0.41643,-0.40357,-0.38857,-0.37286,-0.295,-0.17971
2017-06-15,Thu,-0.42471,-0.41143,-0.40286,-0.38714,-0.37143,-0.29929,-0.17971
2017-06-14,Wed,-0.42471,-0.41143,-0.40286,-0.38714,-0.37143,-0.29929,-0.17971
2017-06-13,Tue,-0.42614,-0.41143,-0.40286,-0.38571,-0.37143,-0.29929,-0.18043
2017-06-12,Mon,-0.42614,-0.41143,-0.40357,-0.38571,-0.37143,-0.29857,-0.18029
2017-06-09,Fri,-0.43043,-0.41429,-0.40429,-0.38571,-0.37214,-0.29786,-0.18471
2017-06-08,Thu,-0.43043,-0.41143,-0.40429,-0.38429,-0.37071,-0.29171,-0.17529
2017-06-07,Wed,-0.42971,-0.41143,-0.39929,-0.38429,-0.37,-0.29029,-0.17643
2017-06-06,Tue,-0.43043,-0.40929,-0.39929,-0.38714,-0.37,-0.29029,-0.175
2017-06-05,Mon,-0.42571,-0.40957,-0.39929,-0.38714,-0.37,-0.28714,-0.16957
2017-06-02,Fri,-0.43,-0.40957,-0.40071,-0.38714,-0.37,-0.28714,-0.16957
2017-06-01,Thu,-0.43,-0.40671,-0.40286,-0.38714,-0.37,-0.28571,-0.16957
2017-05-31,Wed,-0.42714,-0.40671,-0.40214,-0.38714,-0.37,-0.28571,-0.16814
2017-05-30,Tue,-0.43,-0.40671,-0.40214,-0.38643,-0.36929,-0.28571,-0.16729
2017-05-26,Fri,-0.43,-0.406,-0.39857,-0.38643,-0.36929,-0.285,-0.15543
2017-05-25,Thu,-0.42429,-0.406,-0.39857,-0.38571,-0.36929,-0.28214,-0.15386
2017-05-24,Wed,-0.42643,-0.406,-0.40286,-0.38571,-0.37,-0.28357,-0.15243
2017-05-23,Tue,-0.42571,-0.40529,-0.40286,-0.385,-0.36929,-0.27786,-0.146
2017-05-22,Mon,-0.42786,-0.40671,-0.40286,-0.385,-0.36857,-0.27714,-0.14829
2017-05-19,Fri,-0.42714,-0.411,-0.40286,-0.385,-0.37286,-0.27571,-0.149
2017-05-18,Thu,-0.42643,-0.40671,-0.39714,-0.385,-0.37286,-0.27571,-0.14471
2017-05-17,Wed,-0.42714,-0.411,-0.39714,-0.385,-0.37214,-0.27429,-0.144
2017-05-16,Tue,-0.42714,-0.411,-0.39714,-0.38357,-0.37071,-0.27429,-0.14329
2017-05-15,Mon,-0.42429,-0.411,-0.40286,-0.38357,-0.36643,-0.27371,-0.14329
2017-05-12,Fri,-0.42571,-0.40671,-0.40429,-0.38429,-0.36643,-0.27357,-0.144
2017-05-11,Thu,-0.42214,-0.40671,-0.40429,-0.38429,-0.36714,-0.27286,-0.14329
2017-05-10,Wed,-0.42571,-0.411,-0.40429,-0.385,-0.36857,-0.27357,-0.14329
2017-05-09,Tue,-0.42357,-0.40743,-0.40286,-0.38286,-0.36429,-0.27143,-0.13971
2017-05-08,Mon,-0.42214,-0.40929,-0.40286,-0.38143,-0.36429,-0.26871,-0.13829
2017-05-05,Fri,-0.42571,-0.40929,-0.40143,-0.38143,-0.36286,-0.26871,-0.14043
2017-05-04,Thu,-0.42571,-0.405,-0.40143,-0.38143,-0.36214,-0.26943,-0.14357
2017-05-03,Wed,-0.42571,-0.405,-0.40143,-0.38071,-0.36214,-0.26514,-0.14643
2017-05-02,Tue,-0.42429,-0.40357,-0.40143,-0.38,-0.36214,-0.26157,-0.14329
2017-04-28,Fri,-0.42429,-0.40357,-0.40143,-0.37857,-0.36286,-0.26014,-0.14329
2017-04-27,Thu,-0.42429,-0.40214,-0.4,-0.375,-0.36071,-0.26014,-0.14257
2017-04-26,Wed,-0.42429,-0.40357,-0.39643,-0.375,-0.36071,-0.25871,-0.14257
2017-04-25,Tue,-0.42143,-0.40143,-0.39571,-0.37429,-0.36143,-0.25871,-0.14329
2017-04-24,Mon,-0.42429,-0.40357,-0.39571,-0.37214,-0.35857,-0.26014,-0.14471
2017-04-21,Fri,-0.42429,-0.40214,-0.4,-0.37214,-0.36214,-0.25943,-0.14471
2017-04-20,Thu,-0.42429,-0.405,-0.39857,-0.37,-0.36071,-0.25729,-0.14329
2017-04-19,Wed,-0.42429,-0.40929,-0.39357,-0.37071,-0.36071,-0.25729,-0.14329
2017-04-18,Tue,-0.42357,-0.40929,-0.39214,-0.37071,-0.35929,-0.25729,-0.14329
2017-04-13,Thu,-0.42429,-0.40914,-0.39143,-0.375,-0.35786,-0.25657,-0.13471
2017-04-12,Wed,-0.424,-0.40486,-0.39429,-0.37357,-0.36071,-0.25514,-0.13186
2017-04-11,Tue,-0.424,-0.40429,-0.39429,-0.37357,-0.36071,-0.25514,-0.13257
2017-04-07,Fri,-0.42043,-0.40929,-0.39714,-0.37214,-0.35786,-0.25357,-0.13114
2017-04-06,Thu,-0.42043,-0.40929,-0.39714,-0.37214,-0.35929,-0.25429,-0.12971
2017-04-05,Wed,-0.424,-0.40929,-0.39786,-0.37214,-0.35929,-0.25357,-0.12971
2017-04-04,Tue,-0.42543,-0.40643,-0.40071,-0.375,-0.35929,-0.25371,-0.12829
2017-04-03,Mon,-0.42543,-0.41071,-0.395,-0.37286,-0.36071,-0.25229,-0.12614
2017-03-31,Fri,-0.42471,-0.40643,-0.39214,-0.36929,-0.35786,-0.25014,-0.12186
2017-03-30,Thu,-0.42471,-0.40643,-0.39643,-0.36929,-0.35571,-0.24943,-0.12114
2017-03-29,Wed,-0.42543,-0.40643,-0.39786,-0.36929,-0.35786,-0.25014,-0.119
2017-03-28,Tue,-0.42543,-0.40643,-0.39786,-0.36929,-0.35786,-0.25014,-0.119
2017-03-27,Mon,-0.42543,-0.41143,-0.39786,-0.36786,-0.35571,-0.24729,-0.11614
2017-03-24,Fri,-0.42543,-0.41143,-0.39786,-0.36786,-0.35571,-0.24729,-0.11429
2017-03-23,Thu,-0.42257,-0.41143,-0.39786,-0.36714,-0.35571,-0.24729,-0.11
2017-03-22,Wed,-0.42257,-0.40929,-0.39786,-0.36857,-0.35571,-0.24729,-0.11071
2017-03-21,Tue,-0.42471,-0.40929,-0.39357,-0.36857,-0.35571,-0.24729,-0.11071
2017-03-20,Mon,-0.42543,-0.40929,-0.38786,-0.36857,-0.35429,-0.24729,-0.11329
2017-03-17,Fri,-0.42543,-0.40929,-0.38786,-0.36857,-0.35429,-0.24729,-0.11329
2017-03-16,Thu,-0.425,-0.405,-0.38857,-0.36857,-0.35429,-0.24729,-0.11471
2017-03-15,Wed,-0.425,-0.40857,-0.39286,-0.36857,-0.35429,-0.24729,-0.11471
2017-03-14,Tue,-0.42214,-0.40814,-0.39286,-0.36857,-0.35429,-0.24657,-0.11243
2017-03-13,Mon,-0.42214,-0.40386,-0.39357,-0.36857,-0.35429,-0.24657,-0.11329
2017-03-10,Fri,-0.42214,-0.40386,-0.39357,-0.36929,-0.35429,-0.24514,-0.111
2017-03-09,Thu,-0.42214,-0.40386,-0.39643,-0.37,-0.35714,-0.25014,-0.114
2017-03-08,Wed,-0.42214,-0.40386,-0.39643,-0.37,-0.35714,-0.25014,-0.114
2017-03-07,Tue,-0.42071,-0.40457,-0.395,-0.36857,-0.35357,-0.24729,-0.11114
2017-03-06,Mon,-0.42071,-0.40457,-0.395,-0.36857,-0.35214,-0.24729,-0.11257
2017-03-03,Fri,-0.42071,-0.40457,-0.395,-0.36857,-0.35429,-0.24729,-0.11543
2017-03-02,Thu,-0.42071,-0.40457,-0.39429,-0.36929,-0.355,-0.24729,-0.11614
2017-03-01,Wed,-0.42071,-0.40286,-0.39429,-0.36857,-0.35643,-0.24714,-0.11886
2017-02-28,Tue,-0.41571,-0.40429,-0.39514,-0.36771,-0.35286,-0.24714,-0.11386
2017-02-27,Mon,-0.41714,-0.40457,-0.39514,-0.36771,-0.35214,-0.24714,-0.11243
2017-02-24,Fri,-0.41714,-0.408,-0.39514,-0.36914,-0.35143,-0.24714,-0.11243
2017-02-23,Thu,-0.41714,-0.40443,-0.39514,-0.36914,-0.35071,-0.24586,-0.11157
2017-02-22,Wed,-0.41571,-0.40443,-0.39371,-0.36914,-0.35214,-0.24586,-0.11157
2017-02-21,Tue,-0.41571,-0.40729,-0.39229,-0.36914,-0.35214,-0.24586,-0.11157
2017-02-20,Mon,-0.41571,-0.40729,-0.39186,-0.36829,-0.35214,-0.24586,-0.11086
2017-02-17,Fri,-0.41571,-0.40729,-0.38943,-0.36914,-0.35157,-0.24443,-0.11086
2017-02-16,Thu,-0.42071,-0.40443,-0.39514,-0.36986,-0.35014,-0.248,-0.11157
2017-02-15,Wed,-0.42071,-0.40729,-0.39514,-0.36986,-0.35014,-0.24943,-0.11157
2017-02-14,Tue,-0.42071,-0.40443,-0.39443,-0.36843,-0.35043,-0.24657,-0.10871
2017-02-13,Mon,-0.42,-0.404,-0.394,-0.36657,-0.349,-0.248,-0.11
2017-02-10,Fri,-0.42,-0.404,-0.39114,-0.36943,-0.349,-0.248,-0.11
2017-02-09,Thu,-0.415,-0.39971,-0.39114,-0.36943,-0.349,-0.248,-0.10929
2017-02-08,Wed,-0.415,-0.40114,-0.394,-0.36943,-0.34829,-0.248,-0.10929
2017-02-07,Tue,-0.415,-0.40257,-0.394,-0.36943,-0.34957,-0.24657,-0.10843
2017-02-06,Mon,-0.41214,-0.39971,-0.38329,-0.36229,-0.34386,-0.24043,-0.10943
2017-02-03,Fri,-0.41214,-0.39829,-0.38329,-0.36229,-0.34386,-0.24114,-0.106
2017-02-02,Thu,-0.41214,-0.39829,-0.38329,-0.36229,-0.34386,-0.24114,-0.106
2017-02-01,Wed,-0.41071,-0.39829,-0.38329,-0.36214,-0.34357,-0.24186,-0.10186
2017-01-31,Tue,-0.41071,-0.39757,-0.38329,-0.36214,-0.34357,-0.24186,-0.10186
2017-01-30,Mon,-0.41071,-0.39757,-0.38471,-0.365,-0.345,-0.24186,-0.09729
2017-01-27,Fri,-0.41071,-0.39757,-0.38471,-0.36357,-0.345,-0.24114,-0.09514
2017-01-26,Thu,-0.41071,-0.39686,-0.384,-0.36286,-0.34357,-0.24114,-0.09657
2017-01-25,Wed,-0.41071,-0.39829,-0.384,-0.36286,-0.34357,-0.24043,-0.09729
2017-01-24,Tue,-0.41071,-0.39686,-0.38286,-0.361,-0.34071,-0.24043,-0.09686
2017-01-23,Mon,-0.40929,-0.39686,-0.38286,-0.361,-0.34071,-0.24043,-0.09614
2017-01-20,Fri,-0.41071,-0.397,-0.38286,-0.361,-0.34071,-0.24043,-0.09614
2017-01-19,Thu,-0.41071,-0.39843,-0.38286,-0.361,-0.34071,-0.24029,-0.09614
2017-01-18,Wed,-0.41071,-0.39843,-0.38214,-0.36029,-0.34071,-0.24029,-0.09543
2017-01-17,Tue,-0.41,-0.39843,-0.38214,-0.36029,-0.34071,-0.23943,-0.09614
2017-01-16,Mon,-0.41071,-0.397,-0.38214,-0.36029,-0.34286,-0.23857,-0.09471
2017-01-13,Fri,-0.41071,-0.39686,-0.38071,-0.35886,-0.34143,-0.23843,-0.09471
2017-01-12,Thu,-0.41071,-0.39829,-0.38071,-0.35886,-0.34143,-0.23771,-0.09329
2017-01-11,Wed,-0.41071,-0.39829,-0.38071,-0.35886,-0.34071,-0.237,-0.09329
2017-01-10,Tue,-0.41071,-0.39829,-0.38071,-0.35886,-0.34071,-0.237,-0.09414
2017-01-09,Mon,-0.41071,-0.39686,-0.38071,-0.35886,-0.34071,-0.237,-0.09129
2017-01-06,Fri,-0.41071,-0.39543,-0.37929,-0.35886,-0.34143,-0.23686,-0.09114
2017-01-05,Thu,-0.41071,-0.39429,-0.37929,-0.35843,-0.33857,-0.23329,-0.089
2017-01-04,Wed,-0.41071,-0.39429,-0.37929,-0.357,-0.33857,-0.22943,-0.08714
2017-01-03,Tue,-0.41071,-0.39429,-0.37929,-0.35557,-0.33571,-0.228,-0.08643
2016-12-30,Fri,-0.41429,-0.39243,-0.37786,-0.35357,-0.33643,-0.22657,-0.08629
2016-12-29,Thu,-0.41071,-0.39243,-0.37786,-0.35286,-0.33571,-0.22657,-0.08557
2016-12-28,Wed,-0.41071,-0.38029,-0.37643,-0.35286,-0.33571,-0.22657,-0.08557
2016-12-23,Fri,-0.41071,-0.38671,-0.38,-0.351,-0.33357,-0.22657,-0.08557
2016-12-22,Thu,-0.41,-0.38029,-0.38,-0.351,-0.335,-0.22657,-0.08557
2016-12-21,Wed,-0.41,-0.39029,-0.38,-0.351,-0.33357,-0.22657,-0.08629
2016-12-20,Tue,-0.41,-0.39314,-0.38,-0.351,-0.33071,-0.22657,-0.08629
2016-12-19,Mon,-0.41,-0.39386,-0.38143,-0.35243,-0.33071,-0.22657,-0.08271
2016-12-16,Fri,-0.41,-0.39386,-0.38286,-0.35386,-0.32929,-0.22657,-0.08271
2016-12-15,Thu,-0.41,-0.39386,-0.38286,-0.35386,-0.33,-0.22586,-0.08343
2016-12-14,Wed,-0.41,-0.39314,-0.38286,-0.35386,-0.33071,-0.22586,-0.08414
2016-12-13,Tue,-0.41,-0.39314,-0.38286,-0.35386,-0.33429,-0.223,-0.08629
2016-12-12,Mon,-0.41,-0.39386,-0.38286,-0.35386,-0.33357,-0.223,-0.08629
2016-12-09,Fri,-0.41,-0.39314,-0.38286,-0.35429,-0.33357,-0.22014,-0.08629
2016-12-08,Thu,-0.41,-0.39386,-0.38429,-0.35243,-0.33429,-0.223,-0.084
2016-12-07,Wed,-0.41,-0.39386,-0.38571,-0.35429,-0.33714,-0.223,-0.084
2016-12-06,Tue,-0.41,-0.39314,-0.38643,-0.35429,-0.33714,-0.22443,-0.084
2016-12-05,Mon,-0.41,-0.39386,-0.38643,-0.35386,-0.33429,-0.22586,-0.08329
2016-12-02,Fri,-0.41,-0.39314,-0.38643,-0.35386,-0.33357,-0.22443,-0.084
2016-12-01,Thu,-0.41,-0.39314,-0.38571,-0.35357,-0.33357,-0.21871,-0.07971
2016-11-30,Wed,-0.41,-0.39386,-0.37957,-0.34643,-0.325,-0.21871,-0.07971
2016-11-29,Tue,-0.41,-0.39386,-0.37957,-0.35071,-0.32643,-0.21871,-0.07971
2016-11-28,Mon,-0.41,-0.39386,-0.381,-0.35071,-0.33143,-0.22014,-0.07971
2016-11-25,Fri,-0.41,-0.39314,-0.381,-0.35071,-0.33071,-0.22014,-0.07971
2016-11-24,Thu,-0.41,-0.39314,-0.381,-0.35071,-0.32929,-0.21871,-0.07971
2016-11-23,Wed,-0.41,-0.39386,-0.381,-0.35214,-0.33071,-0.21943,-0.07971
2016-11-22,Tue,-0.41,-0.39386,-0.381,-0.35214,-0.33071,-0.21943,-0.07971
2016-11-21,Mon,-0.41,-0.39314,-0.381,-0.35,-0.32714,-0.218,-0.08186
2016-11-18,Fri,-0.41,-0.39314,-0.381,-0.35143,-0.32929,-0.218,-0.08186
2016-11-17,Thu,-0.41,-0.39243,-0.381,-0.35143,-0.32929,-0.218,-0.08186
2016-11-16,Wed,-0.40929,-0.39314,-0.37957,-0.35,-0.32857,-0.21657,-0.08043
2016-11-15,Tue,-0.41,-0.39314,-0.37957,-0.35143,-0.33143,-0.21371,-0.079
2016-11-14,Mon,-0.40643,-0.39171,-0.37814,-0.35286,-0.33214,-0.21371,-0.07686
2016-11-11,Fri,-0.41,-0.391,-0.38243,-0.35357,-0.33071,-0.21371,-0.07543
2016-11-10,Thu,-0.40714,-0.38786,-0.381,-0.35286,-0.33143,-0.21371,-0.079
2016-11-09,Wed,-0.405,-0.38786,-0.38243,-0.35357,-0.33214,-0.21371,-0.07757
2016-11-08,Tue,-0.40714,-0.38886,-0.38243,-0.35443,-0.33143,-0.21371,-0.07757
2016-11-07,Mon,-0.40357,-0.38714,-0.38029,-0.34729,-0.32214,-0.21229,-0.07757
2016-11-04,Fri,-0.40714,-0.38886,-0.38029,-0.34729,-0.32286,-0.21371,-0.07971
2016-11-03,Thu,-0.40643,-0.38886,-0.38029,-0.34729,-0.32286,-0.21657,-0.07829
2016-11-02,Wed,-0.40714,-0.38886,-0.38029,-0.34729,-0.32357,-0.21514,-0.07543
2016-11-01,Tue,-0.40714,-0.38886,-0.38029,-0.34514,-0.32214,-0.21443,-0.07114
2016-10-31,Mon,-0.40714,-0.38886,-0.38014,-0.34486,-0.32071,-0.21371,-0.07186
2016-10-28,Fri,-0.40686,-0.38886,-0.37943,-0.34343,-0.31929,-0.213,-0.07186
2016-10-27,Thu,-0.40686,-0.38886,-0.37943,-0.34557,-0.31929,-0.213,-0.07329
2016-10-26,Wed,-0.40686,-0.38886,-0.38,-0.34843,-0.32357,-0.21571,-0.07857
2016-10-25,Tue,-0.40614,-0.38886,-0.38,-0.34843,-0.32286,-0.21571,-0.07857
2016-10-24,Mon,-0.40686,-0.38886,-0.38,-0.34986,-0.32286,-0.21571,-0.07857
2016-10-21,Fri,-0.40686,-0.38886,-0.38,-0.35057,-0.32286,-0.21571,-0.08143
2016-10-20,Thu,-0.40686,-0.38886,-0.38,-0.35057,-0.32357,-0.21571,-0.08143
2016-10-19,Wed,-0.40686,-0.38886,-0.37857,-0.35057,-0.32357,-0.215,-0.08143
2016-10-18,Tue,-0.40686,-0.38886,-0.37857,-0.35057,-0.32357,-0.215,-0.08143
2016-10-17,Mon,-0.40686,-0.38886,-0.37857,-0.35043,-0.32343,-0.21471,-0.08129
2016-10-14,Fri,-0.404,-0.38886,-0.37857,-0.349,-0.32343,-0.21471,-0.08129
2016-10-13,Thu,-0.40686,-0.38886,-0.37714,-0.34829,-0.32486,-0.21557,-0.08129
2016-10-12,Wed,-0.40686,-0.38886,-0.37714,-0.34686,-0.32271,-0.21343,-0.07986
2016-10-11,Tue,-0.40686,-0.38886,-0.37714,-0.34671,-0.32043,-0.21186,-0.07829
2016-10-10,Mon,-0.40614,-0.38886,-0.37714,-0.34657,-0.32171,-0.21171,-0.07886
2016-10-07,Fri,-0.40686,-0.38886,-0.37714,-0.34657,-0.322,-0.21214,-0.07686
2016-10-06,Thu,-0.40471,-0.38786,-0.37714,-0.34514,-0.32057,-0.21214,-0.08329
2016-10-05,Wed,-0.404,-0.38786,-0.37714,-0.34514,-0.32057,-0.21214,-0.08329
2016-10-04,Tue,-0.40471,-0.38786,-0.37714,-0.34657,-0.32057,-0.21214,-0.08329
2016-10-03,Mon,-0.40329,-0.38786,-0.37571,-0.34657,-0.322,-0.21214,-0.08329
2016-09-30,Fri,-0.40971,-0.38786,-0.37571,-0.34657,-0.322,-0.21214,-0.08186
2016-09-29,Thu,-0.40186,-0.38786,-0.37571,-0.34657,-0.322,-0.21214,-0.08186
2016-09-28,Wed,-0.40413,-0.38875,-0.3775,-0.34825,-0.32538,-0.21613,-0.08163
2016-09-27,Tue,-0.40186,-0.38786,-0.37571,-0.34657,-0.32186,-0.21129,-0.07971
2016-09-26,Mon,-0.40157,-0.38714,-0.37414,-0.34586,-0.32186,-0.212,-0.07686
2016-09-23,Fri,-0.4,-0.38714,-0.374,-0.34571,-0.32029,-0.21186,-0.07329
2016-09-22,Thu,-0.40143,-0.38714,-0.374,-0.34571,-0.32243,-0.21757,-0.07186
2016-09-21,Wed,-0.40157,-0.38714,-0.374,-0.34571,-0.32243,-0.21471,-0.07186
2016-09-20,Tue,-0.40157,-0.38714,-0.374,-0.34486,-0.32157,-0.214,-0.07114
2016-09-19,Mon,-0.40157,-0.38714,-0.374,-0.34329,-0.32086,-0.20829,-0.07229
2016-09-16,Fri,-0.40157,-0.38714,-0.374,-0.34329,-0.32086,-0.20829,-0.073
2016-09-15,Thu,-0.40157,-0.38714,-0.37286,-0.34286,-0.32014,-0.20543,-0.07086
2016-09-14,Wed,-0.40071,-0.38714,-0.37286,-0.34143,-0.31943,-0.20543,-0.07086
2016-09-13,Tue,-0.40157,-0.38714,-0.37286,-0.34214,-0.32014,-0.20614,-0.07157
2016-09-12,Mon,-0.40071,-0.38714,-0.37286,-0.34143,-0.32014,-0.20614,-0.07686
2016-09-09,Fri,-0.40071,-0.38714,-0.37286,-0.34,-0.31871,-0.20614,-0.07686
2016-09-08,Thu,-0.4,-0.38714,-0.37471,-0.34357,-0.32257,-0.21,-0.08057
2016-09-07,Wed,-0.4,-0.38714,-0.37286,-0.34143,-0.32114,-0.20786,-0.07843
2016-09-06,Tue,-0.40229,-0.38714,-0.374,-0.34429,-0.324,-0.20614,-0.07643
2016-09-05,Mon,-0.40071,-0.38714,-0.374,-0.34414,-0.32514,-0.20586,-0.07557
2016-09-02,Fri,-0.4,-0.38714,-0.374,-0.34414,-0.32586,-0.205,-0.07543
2016-09-01,Thu,-0.40071,-0.38714,-0.37357,-0.34314,-0.32686,-0.20486,-0.07529
2016-08-31,Wed,-0.40414,-0.38714,-0.37357,-0.33929,-0.32257,-0.20486,-0.07529
2016-08-30,Tue,-0.40071,-0.38714,-0.37143,-0.33929,-0.32243,-0.20457,-0.07286
2016-08-26,Fri,-0.40129,-0.38571,-0.37143,-0.33929,-0.32029,-0.20314,-0.07286
2016-08-25,Thu,-0.40129,-0.38571,-0.37143,-0.34157,-0.32029,-0.20314,-0.07286
2016-08-24,Wed,-0.40129,-0.38571,-0.37143,-0.34157,-0.32029,-0.20314,-0.07286
2016-08-23,Tue,-0.40129,-0.38714,-0.37143,-0.34157,-0.31886,-0.20386,-0.07214
2016-08-22,Mon,-0.40071,-0.38714,-0.37143,-0.34157,-0.32029,-0.20229,-0.072
2016-08-19,Fri,-0.40129,-0.38714,-0.37143,-0.34157,-0.32029,-0.20229,-0.07271
2016-08-18,Thu,-0.40071,-0.38714,-0.37143,-0.34157,-0.32029,-0.20229,-0.07343
2016-08-17,Wed,-0.4,-0.38714,-0.37143,-0.34143,-0.32014,-0.20214,-0.07271
2016-08-16,Tue,-0.4,-0.38714,-0.37143,-0.34143,-0.32157,-0.20214,-0.07271
2016-08-15,Mon,-0.4,-0.38714,-0.37143,-0.34129,-0.32143,-0.20214,-0.07271
2016-08-12,Fri,-0.39929,-0.38714,-0.37071,-0.33971,-0.31929,-0.20129,-0.07257
2016-08-11,Thu,-0.4,-0.38714,-0.37214,-0.33971,-0.31929,-0.19843,-0.07257
2016-08-10,Wed,-0.4,-0.38714,-0.37214,-0.339,-0.31857,-0.19829,-0.07171
2016-08-09,Tue,-0.4,-0.38714,-0.37143,-0.33829,-0.31857,-0.19729,-0.07143
2016-08-08,Mon,-0.4,-0.38714,-0.37,-0.33543,-0.31571,-0.19586,-0.07
2016-08-05,Fri,-0.4,-0.38714,-0.37,-0.33543,-0.31571,-0.19443,-0.06929
2016-08-04,Thu,-0.4,-0.38714,-0.36857,-0.334,-0.31443,-0.192,-0.065
2016-08-03,Wed,-0.39857,-0.38714,-0.36857,-0.33357,-0.31443,-0.192,-0.06429
2016-08-02,Tue,-0.4,-0.38571,-0.36857,-0.33143,-0.30429,-0.19271,-0.06571
2016-08-01,Mon,-0.39857,-0.38571,-0.36857,-0.33143,-0.30286,-0.19271,-0.06571
2016-07-29,Fri,-0.39714,-0.38714,-0.36857,-0.33143,-0.30214,-0.19343,-0.065
2016-07-28,Thu,-0.39857,-0.38714,-0.36857,-0.33286,-0.30286,-0.19057,-0.06429
2016-07-27,Wed,-0.39857,-0.385,-0.36857,-0.33357,-0.30286,-0.19271,-0.06357
2016-07-26,Tue,-0.39857,-0.385,-0.36857,-0.33357,-0.30357,-0.19257,-0.06186
2016-07-25,Mon,-0.39857,-0.385,-0.36857,-0.33357,-0.30357,-0.19257,-0.05971
2016-07-22,Fri,-0.39857,-0.385,-0.36857,-0.33357,-0.30357,-0.19257,-0.06114
2016-07-21,Thu,-0.4,-0.38714,-0.36857,-0.33357,-0.30357,-0.19257,-0.06114
2016-07-20,Wed,-0.39857,-0.38571,-0.36857,-0.33357,-0.30357,-0.19271,-0.06571
2016-07-19,Tue,-0.4,-0.385,-0.36857,-0.33357,-0.30357,-0.19271,-0.06729
2016-07-18,Mon,-0.40071,-0.38714,-0.37,-0.33357,-0.30643,-0.19271,-0.06729
2016-07-15,Fri,-0.39857,-0.38571,-0.37,-0.33214,-0.30429,-0.19243,-0.06686
2016-07-14,Thu,-0.39857,-0.38571,-0.37,-0.33357,-0.30786,-0.19414,-0.07029
2016-07-13,Wed,-0.39857,-0.38571,-0.36857,-0.33357,-0.30786,-0.19271,-0.07029
2016-07-12,Tue,-0.39857,-0.38429,-0.365,-0.331,-0.30086,-0.19271,-0.07171
2016-07-11,Mon,-0.4,-0.38571,-0.36357,-0.331,-0.30157,-0.19271,-0.07171
2016-07-08,Fri,-0.39857,-0.38771,-0.36314,-0.33029,-0.30443,-0.19243,-0.07
2016-07-07,Thu,-0.40129,-0.38714,-0.36171,-0.32886,-0.30371,-0.19171,-0.06929
2016-07-06,Wed,-0.39857,-0.38643,-0.36029,-0.32671,-0.30229,-0.19171,-0.06929
2016-07-05,Tue,-0.39857,-0.38429,-0.35743,-0.325,-0.298,-0.18871,-0.06429
2016-07-04,Mon,-0.39714,-0.38286,-0.35743,-0.325,-0.298,-0.18857,-0.06329
2016-07-01,Fri,-0.39714,-0.38286,-0.35743,-0.326,-0.29514,-0.18729,-0.06114
2016-06-30,Thu,-0.39,-0.38286,-0.35886,-0.325,-0.29486,-0.18543,-0.05943
2016-06-29,Wed,-0.39714,-0.38429,-0.35886,-0.325,-0.29357,-0.18629,-0.05943
2016-06-28,Tue,-0.39714,-0.38429,-0.35886,-0.325,-0.29,-0.18186,-0.05657
2016-06-27,Mon,-0.39714,-0.38286,-0.36143,-0.32929,-0.29743,-0.18557,-0.05943
2016-06-24,Fri,-0.39714,-0.38429,-0.36143,-0.32786,-0.295,-0.184,-0.05786
2016-06-23,Thu,-0.39714,-0.38214,-0.35857,-0.32286,-0.28786,-0.166,-0.03643
2016-06-22,Wed,-0.395,-0.38143,-0.35857,-0.32214,-0.285,-0.16671,-0.03643
2016-06-21,Tue,-0.39429,-0.38143,-0.35843,-0.31829,-0.28357,-0.166,-0.03571
2016-06-20,Mon,-0.39429,-0.38071,-0.35843,-0.319,-0.28357,-0.166,-0.03571
2016-06-17,Fri,-0.39571,-0.38143,-0.35914,-0.32186,-0.28429,-0.16614,-0.03643
2016-06-16,Thu,-0.395,-0.38143,-0.35914,-0.32257,-0.28357,-0.16614,-0.03643
2016-06-15,Wed,-0.39429,-0.38143,-0.359,-0.32086,-0.28257,-0.16457,-0.034
2016-06-14,Tue,-0.395,-0.38,-0.359,-0.32157,-0.28329,-0.166,-0.03257
2016-06-13,Mon,-0.39429,-0.38,-0.35757,-0.318,-0.28114,-0.16314,-0.02757
2016-06-10,Fri,-0.39571,-0.38071,-0.35757,-0.31729,-0.28186,-0.16457,-0.02829
2016-06-09,Thu,-0.39571,-0.38071,-0.35714,-0.31257,-0.28114,-0.16743,-0.02614
2016-06-08,Wed,-0.395,-0.38071,-0.35357,-0.314,-0.28043,-0.16457,-0.02686
2016-06-07,Tue,-0.39571,-0.38,-0.35214,-0.31186,-0.27829,-0.16371,-0.02757
2016-06-06,Mon,-0.39571,-0.38,-0.35214,-0.31257,-0.27971,-0.16371,-0.029
2016-06-03,Fri,-0.39571,-0.38,-0.35071,-0.31114,-0.27757,-0.163,-0.02757
2016-06-02,Thu,-0.39571,-0.38,-0.35071,-0.31114,-0.27829,-0.163,-0.02757
